Date,SPY,QQQ,IWM,TLT,GLD
2020-11-09,332.43,280.692,165.797,137.104,175.08
2020-11-10,331.935,275.682,168.893,136.305,175.66
2020-11-11,334.392,281.839,168.824,136.8,174.9
2020-11-12,331.147,280.516,166.224,139.131,175.96
2020-11-13,335.743,282.975,169.667,138.947,177.16
2020-11-16,339.916,285.193,173.716,138.611,177.15
2020-11-17,338.105,284.281,174.509,139.522,176.5
2020-11-18,334.019,282.183,172.079,139.919,175.49
2020-11-19,335.447,284.388,173.398,140.647,175.16
2020-11-20,333.15,282.446,173.587,141.896,175.69
2020-11-23,335.14,282.456,176.831,141.239,172.23
2020-11-24,340.539,286.427,180.146,139.841,169.59
2020-11-25,340.001,288.181,179.53,139.403,169.51
2020-11-27,340.969,290.84,180.294,140.763,167.79
2020-11-30,339.437,291.437,177.03,140.581,166.67
2020-12-01,343.16,295.172,178.668,138.5,170.18
2020-12-02,343.888,295.553,178.856,137.403,171.46
2020-12-03,343.792,295.966,179.848,138.51,172.81
2020-12-04,346.759,297.17,184.055,136.482,172.32
2020-12-07,346.031,298.858,184.234,137.714,174.89
2020-12-08,347.055,299.867,186.586,138.362,175.5
2020-12-09,343.945,293.083,185.216,137.905,172.5
2020-12-10,343.83,294.25,187.023,139.132,172.17
2020-12-11,343.427,293.593,186.099,139.626,172.49
2020-12-14,341.897,295.73,186.317,139.239,171.54
2020-12-15,346.512,298.897,190.971,138.768,173.94
2020-12-16,347.055,300.533,190.287,138.397,174.9
2020-12-17,348.988,302.504,192.559,138.026,176.74
2020-12-18,347.6,301.583,191.627,137.611,176.44
2020-12-21,346.356,301.024,191.527,138.154,175.88
2020-12-22,345.763,301.837,193.7,138.875,174.49
2020-12-23,346.08,300.318,195.348,137.914,175.65
2020-12-24,347.439,301.642,195.218,138.458,176.35
2020-12-28,350.414,304.691,194.494,138.518,175.71
2020-12-29,349.754,304.964,190.724,138.346,176.35
2020-12-30,350.243,304.974,192.678,138.641,177.7
2020-12-31,352.023,305.72,192.331,138.849,178.36
2021-01-04,347.236,301.395,189.81,138.68,182.33
2021-01-05,349.63,303.886,192.758,137.648,182.87
2021-01-06,351.715,299.681,200.626,134.831,179.9
2021-01-07,356.943,306.934,204.218,133.645,179.48
2021-01-08,358.97,310.877,203.772,133.211,173.34
2021-01-11,356.561,306.385,203.593,132.99,173.0
2021-01-12,356.635,305.895,207.235,132.883,174.12
2021-01-13,357.592,307.964,205.756,134.389,173.37
2021-01-14,356.34,306.317,209.875,133.122,173.28
2021-01-15,353.745,303.886,206.729,133.653,171.13
2021-01-19,356.522,308.318,209.398,134.087,172.58
2021-01-20,361.441,315.505,210.31,134.223,175.39
2021-01-21,361.775,318.015,208.495,133.273,175.28
2021-01-22,360.502,317.091,210.906,133.707,173.9
2021-01-25,361.92,319.717,210.697,135.279,174.05
2021-01-26,361.354,320.189,209.249,135.019,173.62
2021-01-27,352.531,311.258,205.399,135.367,172.52
2021-01-28,355.565,313.112,204.744,134.631,172.68
2021-01-29,348.434,306.523,201.648,133.812,172.61
2021-02-01,354.233,314.18,206.6,133.971,174.23
2021-02-02,359.249,319.297,209.546,133.101,172.11
2021-02-03,359.536,318.035,210.172,131.909,171.85
2021-02-04,363.624,321.796,214.469,131.555,168.15
2021-02-05,365.046,322.896,217.436,130.463,169.81
2021-02-08,367.681,325.05,222.982,131.031,171.52
2021-02-09,367.433,324.982,224.043,131.124,172.08
2021-02-10,367.267,324.248,222.565,131.998,172.71
2021-02-11,367.872,326.023,222.307,131.267,171.21
2021-02-12,369.69,327.845,222.932,129.647,170.69
2021-02-16,369.365,326.954,221.533,127.684,168.24
2021-02-17,369.453,325.386,219.787,128.494,166.33
2021-02-18,367.881,323.983,216.393,127.977,166.32
2021-02-19,367.223,322.562,220.909,126.263,167.01
2021-02-22,364.396,314.2,219.479,125.299,169.51
2021-02-23,364.847,313.269,217.544,124.94,169.12
2021-02-24,368.878,315.856,222.684,124.12,169.0
2021-02-25,359.985,304.837,214.459,122.105,165.82
2021-02-26,358.13,306.114,214.16,126.134,161.81
2021-03-01,366.809,315.328,221.771,124.462,161.53
2021-03-02,363.948,310.259,217.505,124.47,162.41
2021-03-03,359.125,301.249,215.153,123.129,160.62
2021-03-04,354.683,296.327,209.14,122.344,159.04
2021-03-05,361.202,300.789,213.566,122.578,159.14
2021-03-08,359.414,292.27,214.577,121.62,157.49
2021-03-09,364.533,303.798,219.092,123.308,160.84
2021-03-10,366.809,302.936,222.902,123.56,161.66
2021-03-11,370.524,309.905,227.804,122.67,161.52
2021-03-12,371.031,307.396,229.154,120.055,161.49
2021-03-15,373.233,310.678,229.958,120.759,162.2
2021-03-16,372.774,312.386,226.118,120.28,162.35
2021-03-17,374.045,313.67,227.894,119.371,163.51
2021-03-18,368.599,304.062,220.957,118.162,162.56
2021-03-19,367.92,305.132,222.625,118.903,163.24
2021-03-22,370.859,310.857,220.947,120.237,163.0
2021-03-23,367.938,309.494,212.931,121.321,161.81
2021-03-24,366.063,304.28,208.008,121.975,162.37
2021-03-25,368.131,303.751,212.941,121.009,161.78
2021-03-26,374.055,308.299,216.82,120.582,162.24
2021-03-29,373.874,308.211,210.717,119.561,160.31
2021-03-30,372.879,306.672,214.27,120.191,157.57
2021-03-31,374.391,311.355,217.147,119.515,159.96
2021-04-01,378.428,316.662,219.886,121.505,161.98
2021-04-05,383.856,322.995,221.107,120.973,161.92
2021-04-06,383.637,322.766,220.452,121.8,163.22
2021-04-07,384.077,323.553,216.899,120.946,162.76
2021-04-08,385.895,326.914,218.745,121.951,164.51
2021-04-09,388.699,328.903,218.765,121.505,163.27
2021-04-12,388.843,328.473,217.911,121.452,162.28
2021-04-13,390.002,332.308,217.346,122.372,163.43
2021-04-14,388.66,328.316,219.489,121.975,162.72
2021-04-15,392.843,333.294,220.432,124.029,165.35
2021-04-16,394.164,333.689,220.789,123.062,166.35
2021-04-19,392.221,330.629,217.921,122.705,165.89
2021-04-20,389.349,328.217,213.456,123.274,166.48
2021-04-21,393.034,331.032,218.685,123.522,168.13
2021-04-22,389.447,327.033,217.773,124.065,167.04
2021-04-23,393.665,331.158,221.891,123.771,166.4
2021-04-26,394.491,333.314,224.193,123.591,166.84
2021-04-27,394.403,331.874,224.53,122.506,166.42
2021-04-28,394.287,330.747,224.907,122.588,166.91
2021-04-29,396.805,331.943,224.083,122.223,166.22
2021-04-30,394.202,329.768,221.027,122.506,165.66
2021-05-03,395.045,328.003,222.108,122.581,167.81
2021-05-04,392.612,322.102,219.459,123.42,166.58
2021-05-05,392.728,321.024,218.587,123.622,167.27
2021-05-06,395.867,323.444,218.765,123.831,170.06
2021-05-07,398.748,326.062,221.523,123.212,171.59
2021-05-10,394.797,317.826,215.888,121.959,172.11
2021-05-11,391.283,317.386,215.203,121.264,172.14
2021-05-12,382.957,309.17,208.217,119.993,170.43
2021-05-13,387.569,311.562,212.047,120.179,171.13
2021-05-14,393.513,318.444,217.227,121.301,172.69
2021-05-17,392.519,316.504,217.524,121.044,174.7
2021-05-18,389.131,314.375,215.868,120.733,175.04
2021-05-19,388.115,314.739,214.21,120.449,175.16
2021-05-20,392.287,320.827,215.629,121.433,175.96
2021-05-21,391.963,319.042,216.195,121.826,176.04
2021-05-24,395.962,324.412,217.604,122.278,176.35
2021-05-25,395.083,324.867,215.491,123.42,177.95
2021-05-26,395.867,325.993,219.519,123.203,177.64
2021-05-27,396.08,324.778,221.781,122.697,177.71
2021-05-28,396.787,325.795,221.633,122.509,178.38
2021-06-01,396.433,324.719,224.143,122.481,177.9
2021-06-02,397.065,325.346,224.411,122.768,178.77
2021-06-03,395.591,321.963,222.535,122.306,175.27
2021-06-04,399.2,327.425,223.498,123.987,177.16
2021-06-07,398.814,328.404,226.485,123.604,177.87
2021-06-08,398.893,328.562,228.896,124.477,177.32
2021-06-09,398.309,328.639,227.368,125.556,176.98
2021-06-10,400.156,332.07,225.681,126.313,177.74
2021-06-11,400.826,332.934,228.073,126.11,175.74
2021-06-14,401.705,336.118,227.398,125.137,174.71
2021-06-15,400.979,333.931,226.742,124.984,174.05
2021-06-16,398.738,332.707,226.257,124.878,171.11
2021-06-17,398.605,336.933,223.726,126.762,165.85
2021-06-18,393.233,334.277,218.656,129.146,164.93
2021-06-21,398.863,336.365,223.319,126.982,166.95
2021-06-22,400.998,339.512,224.342,127.293,166.25
2021-06-23,400.519,339.677,225.076,126.963,166.14
2021-06-24,402.883,341.776,228.261,127.17,166.04
2021-06-25,404.308,341.355,228.638,125.839,166.59
2021-06-28,405.122,345.502,226.822,127.146,166.58
2021-06-29,405.342,346.754,225.741,127.357,164.83
2021-06-30,405.687,346.206,225.771,127.928,165.63
2021-07-01,407.927,346.344,227.765,127.937,166.2
2021-07-02,411.047,350.315,225.591,128.713,167.29
2021-07-06,410.301,351.824,222.317,130.206,168.12
2021-07-07,411.754,352.568,220.243,131.362,168.76
2021-07-08,408.396,350.442,218.229,131.874,168.65
2021-07-09,412.761,352.628,222.834,130.03,169.21
2021-07-12,414.236,354.009,223.012,129.858,169.0
2021-07-13,412.828,354.009,218.814,128.863,169.22
2021-07-14,413.432,354.647,215.441,130.324,171.04
2021-07-15,412.032,352.149,214.22,131.76,171.07
2021-07-16,408.798,349.305,211.581,131.522,169.41
2021-07-19,402.76,346.444,208.415,134.403,169.61
2021-07-20,408.53,350.462,214.875,133.105,169.39
2021-07-21,411.842,353.167,218.587,131.418,168.76
2021-07-22,412.702,355.51,215.104,132.658,169.09
2021-07-23,416.943,359.655,216.105,131.77,168.56
2021-07-26,417.966,359.941,216.731,131.382,168.16
2021-07-27,416.073,355.978,214.21,132.781,168.44
2021-07-28,415.899,357.333,217.356,132.79,169.29
2021-07-29,417.623,357.97,219.033,132.052,171.17
2021-07-30,415.592,356.117,217.584,132.675,169.82
2021-08-02,414.724,356.147,216.492,133.863,169.61
2021-08-03,418.093,358.294,217.396,133.938,169.49
2021-08-04,416.043,358.812,214.687,134.215,169.53
2021-08-05,418.677,361.087,218.557,133.522,168.86
2021-08-06,419.356,359.508,219.876,131.29,164.64
2021-08-09,419.029,360.175,218.685,130.821,161.72
2021-08-10,419.536,358.324,219.112,130.223,161.77
2021-08-11,420.581,357.706,220.174,130.146,164.0
2021-08-12,421.853,358.998,219.648,129.927,164.04
2021-08-13,422.609,360.263,217.663,131.97,166.39
2021-08-16,423.604,360.422,215.629,132.295,167.22
2021-08-17,420.829,357.234,213.009,132.237,166.97
2021-08-18,416.233,353.804,211.144,132.684,167.1
2021-08-19,416.865,355.52,208.624,133.669,166.61
2021-08-20,420.187,359.198,212.147,133.757,166.7
2021-08-23,423.882,364.569,216.175,133.669,168.73
2021-08-24,424.56,365.677,218.308,132.621,168.65
2021-08-25,425.442,366.097,219.072,131.528,167.48
2021-08-26,422.935,363.785,216.741,131.881,167.67
2021-08-27,426.715,367.313,222.863,132.783,170.19
2021-08-30,428.59,371.439,221.95,133.133,169.35
2021-08-31,427.968,371.137,222.377,132.221,169.69
2021-09-01,428.199,371.754,223.875,132.445,169.7
2021-09-02,429.501,371.576,225.423,133.027,169.25
2021-09-03,429.396,372.705,224.391,131.821,171.06
2021-09-07,427.874,373.234,222.844,130.701,167.71
2021-09-08,427.347,371.951,220.402,131.596,167.29
2021-09-09,425.508,370.667,220.293,133.185,168.03
2021-09-10,422.167,367.853,218.15,132.008,167.18
2021-09-13,423.23,367.597,219.39,132.809,167.74
2021-09-14,420.953,366.548,216.582,134.427,168.82
2021-09-15,424.475,369.284,218.557,133.955,167.83
2021-09-16,423.796,369.537,218.715,133.337,164.03
2021-09-17,419.67,365.146,218.994,132.694,163.77
2021-09-20,412.674,357.597,213.783,134.345,164.94
2021-09-21,412.292,358.038,214.111,134.232,166.04
2021-09-22,416.301,361.392,217.436,135.038,165.42
2021-09-23,421.366,364.723,221.286,131.97,163.51
2021-09-24,422.065,365.06,220.213,130.685,163.3
2021-09-27,420.848,362.155,223.568,130.209,163.64
2021-09-28,412.377,351.901,218.487,128.183,162.05
2021-09-29,413.067,351.323,218.021,128.407,161.32
2021-09-30,408.012,350.03,215.967,128.389,164.22
2021-10-01,412.864,352.207,219.459,129.462,164.59
2021-10-04,407.535,344.815,217.465,129.129,165.36
2021-10-05,411.783,349.471,218.22,127.89,164.59
2021-10-06,413.486,351.706,217.078,128.617,165.03
2021-10-07,417.067,354.941,220.422,127.262,164.16
2021-10-08,416.301,353.167,218.765,126.371,164.23
2021-10-11,413.287,350.452,217.515,126.049,163.92
2021-10-12,412.283,349.236,218.715,128.21,164.66
2021-10-13,413.756,352.029,219.738,129.453,167.59
2021-10-14,420.714,358.51,223.002,129.931,168.0
2021-10-15,423.92,360.775,222.297,129.175,165.33
2021-10-18,425.184,364.403,222.168,129.784,164.92
2021-10-19,428.467,367.155,223.002,127.995,165.45
2021-10-20,430.14,366.675,224.49,127.133,166.9
2021-10-21,431.27,368.919,225.056,126.978,166.75
2021-10-22,430.82,365.813,224.53,128.381,167.77
2021-10-25,433.125,369.567,226.653,128.183,168.93
2021-10-26,433.518,370.735,224.947,129.238,167.68
2021-10-27,431.587,371.595,220.809,131.587,168.12
2021-10-28,435.76,375.714,225.214,131.143,168.08
2021-10-29,436.649,377.567,225.155,131.542,166.65
2021-11-01,437.398,378.862,230.99,130.601,167.52
2021-11-02,439.168,380.43,231.476,131.177,167.16
2021-11-03,441.847,384.478,235.604,129.824,165.77
2021-11-04,443.924,389.398,235.514,131.185,167.65
2021-11-05,445.463,389.772,238.74,133.152,169.84
2021-11-08,445.848,389.243,239.484,132.898,170.45
2021-11-09,444.374,386.576,238.094,134.636,171.29
2021-11-10,440.802,380.88,234.343,132.165,173.15
2021-11-11,440.938,381.938,236.219,131.968,174.12
2021-11-12,444.268,385.969,236.457,131.387,174.45
2021-11-15,444.422,385.88,235.514,129.744,174.18
2021-11-16,446.182,388.616,235.951,129.413,172.92
2021-11-17,445.091,388.819,232.865,130.439,174.5
2021-11-18,446.613,392.858,231.873,130.925,173.94
2021-11-19,445.809,395.055,229.759,132.309,172.61
2021-11-22,444.554,390.46,228.787,130.753,168.74
2021-11-23,445.138,388.676,228.4,128.876,167.28
2021-11-24,446.338,389.929,228.638,130.932,167.12
2021-11-26,436.382,382.537,220.015,134.25,166.85
2021-11-29,441.733,390.839,219.876,133.169,166.62
2021-11-30,433.135,385.105,215.401,135.198,165.5
2021-12-01,428.331,378.556,210.549,136.035,166.16
2021-12-02,434.88,381.273,216.423,136.197,165.24
2021-12-03,431.109,374.646,211.988,137.818,166.63
2021-12-06,436.208,377.655,216.235,135.936,166.22
2021-12-07,445.224,389.017,221.256,134.833,166.81
2021-12-08,446.409,390.761,222.764,132.498,166.9
2021-12-09,443.4,385.015,217.723,133.241,165.88
2021-12-10,447.561,389.194,217.118,132.919,166.58
2021-12-13,443.608,383.575,213.953,134.887,167.0
2021-12-14,440.553,379.616,212.107,134.567,165.44
2021-12-15,447.435,388.252,215.471,133.267,166.15
2021-12-16,443.492,378.282,211.114,133.32,168.16
2021-12-17,438.773,376.389,213.059,134.833,167.8
2021-12-20,434.113,372.735,210.063,133.821,167.09
2021-12-21,441.818,381.078,216.066,133.312,167.02
2021-12-22,446.24,385.722,218.15,133.932,168.59
2021-12-23,449.015,388.626,219.886,132.764,168.97
2021-12-27,455.37,395.055,221.95,133.09,169.37
2021-12-28,454.998,393.221,220.59,132.559,168.64
2021-12-29,455.58,393.166,220.829,131.111,168.59
2021-12-30,454.318,391.988,220.769,132.211,169.8
2021-12-31,453.169,389.535,220.293,132.47,170.96
2022-01-03,455.803,393.29,223.141,128.999,168.33
2022-01-04,455.647,388.183,222.804,128.457,169.57
2022-01-05,446.9,376.264,215.252,127.761,169.06
2022-01-06,446.478,375.998,216.482,128.091,166.99
2022-01-07,444.71,371.931,213.982,127.17,167.75
2022-01-10,444.154,372.165,213.238,127.484,168.26
2022-01-11,448.201,377.763,215.501,128.335,170.29
2022-01-12,449.417,379.263,213.903,127.84,170.74
2022-01-13,443.224,369.773,211.938,128.983,170.16
2022-01-14,443.409,372.077,212.235,127.026,169.67
2022-01-18,435.551,362.813,205.816,125.244,169.39
2022-01-19,431.032,358.821,202.472,126.103,172.08
2022-01-20,426.255,354.167,198.811,126.883,171.65
2022-01-21,417.89,344.346,195.079,128.397,171.09
2022-01-24,419.661,345.922,199.575,127.341,172.03
2022-01-25,414.54,337.904,196.916,127.137,172.58
2022-01-26,413.495,337.375,194.077,125.595,169.79
2022-01-27,411.456,333.971,189.662,127.906,167.6
2022-01-28,421.681,344.452,193.363,127.95,167.1
2022-01-31,429.269,355.471,199.296,127.283,168.09
2022-02-01,432.169,357.884,201.39,126.863,168.23
2022-02-02,436.372,360.795,199.396,127.29,168.84
2022-02-03,426.112,346.168,195.615,126.298,168.6
2022-02-04,428.122,350.529,196.459,124.442,168.86
2022-02-07,426.744,347.716,197.431,124.521,170.11
2022-02-08,430.257,351.618,200.795,123.688,170.63
2022-02-09,436.553,359.068,204.605,123.92,171.21
2022-02-10,428.706,350.942,201.47,121.949,170.56
2022-02-11,420.255,339.815,199.426,123.76,173.81
2022-02-14,418.886,340.227,198.741,122.215,174.74
2022-02-15,425.633,348.688,204.07,120.828,173.08
2022-02-16,426.112,348.598,204.486,121.545,174.86
2022-02-17,417.01,338.236,199.256,122.454,177.25
2022-02-18,414.309,334.375,197.54,123.742,177.12
2022-02-22,409.87,331.022,194.752,124.066,177.49
2022-02-23,402.595,322.542,191.111,122.356,178.29
2022-02-24,408.654,333.374,196.122,122.436,177.14
2022-02-25,417.671,338.55,200.537,122.519,176.55
2022-02-28,416.598,339.56,201.351,125.214,178.38
2022-03-01,410.253,334.356,197.56,126.65,181.62
2022-03-02,417.805,339.973,202.264,122.327,179.73
2022-03-03,415.728,335.109,199.862,123.574,180.8
2022-03-04,412.349,330.258,196.737,125.71,183.68
2022-03-07,400.194,318.073,191.845,124.752,186.41
2022-03-08,397.161,316.592,192.906,123.491,191.51
2022-03-09,407.804,327.993,198.344,122.279,185.82
2022-03-10,405.965,324.343,197.987,120.52,186.4
2022-03-11,400.806,317.621,194.821,120.922,185.09
2022-03-14,397.866,311.523,190.843,118.105,182.3
2022-03-15,406.626,321.296,193.889,117.899,178.89
2022-03-16,415.64,333.207,199.982,119.054,180.01
2022-03-17,420.839,337.247,203.127,118.167,180.89
2022-03-18,425.452,344.147,205.26,119.617,179.3
2022-03-21,425.327,343.185,203.454,116.842,180.67
2022-03-22,430.307,349.932,205.488,115.339,179.36
2022-03-23,424.764,344.903,201.926,117.871,181.81
2022-03-24,431.165,352.568,204.248,116.948,183.13
2022-03-25,433.271,352.276,204.526,115.321,182.38
2022-03-28,436.353,357.726,204.595,116.31,179.06
2022-03-29,441.75,363.882,210.073,117.192,179.14
2022-03-30,439.022,359.864,205.855,118.105,180.58
2022-03-31,432.267,355.402,203.683,118.393,180.65
2022-04-01,433.489,354.725,205.965,118.844,179.5
2022-04-04,437.204,362.028,206.302,118.015,180.37
2022-04-05,431.682,353.989,201.42,115.345,179.24
2022-04-06,427.367,346.304,198.562,114.42,179.66
2022-04-07,429.518,347.13,197.917,113.556,180.34
2022-04-08,428.371,342.275,196.34,112.325,181.47
2022-04-11,421.051,334.178,195.02,110.545,182.37
2022-04-12,419.488,332.767,195.635,110.391,183.77
2022-04-13,424.293,339.531,199.356,110.614,184.65
2022-04-14,419.009,331.766,197.421,108.402,184.04
2022-04-18,419.181,332.021,196.092,107.862,184.61
2022-04-19,425.95,339.443,200.002,107.053,181.82
2022-04-20,425.633,334.493,200.766,109.215,182.71
2022-04-21,419.268,327.571,196.27,108.402,182.06
2022-04-22,407.764,318.992,191.19,107.719,180.29
2022-04-25,410.128,323.09,192.351,108.8,177.05
2022-04-26,398.251,310.897,186.289,109.895,177.32
2022-04-27,399.37,310.524,185.514,108.485,175.98
2022-04-28,409.458,321.554,188.977,108.646,176.93
2022-04-29,394.327,307.082,183.52,107.233,176.91
2022-05-02,396.7,312.21,185.445,105.371,173.63
2022-05-03,398.519,312.543,187.033,106.084,174.09
2022-05-04,410.656,323.11,192.023,106.667,175.8
2022-05-05,396.06,306.839,184.234,103.743,175.13
2022-05-06,393.693,303.162,181.168,102.218,175.42
2022-05-09,381.091,291.299,173.547,103.117,172.88
2022-05-10,381.97,294.838,173.597,104.05,171.42
2022-05-11,375.902,286.093,169.28,106.057,172.82
2022-05-12,375.509,285.417,171.265,105.86,170.17
2022-05-13,384.488,295.996,176.693,104.291,168.79
2022-05-16,382.927,292.563,175.849,104.19,170.4
2022-05-17,390.804,300.142,181.228,102.925,169.33
2022-05-18,375.05,285.409,174.877,105.122,169.42
2022-05-19,372.754,283.88,175.165,105.371,171.91
2022-05-20,372.918,282.995,174.718,106.569,172.03
2022-05-23,379.894,287.703,176.831,104.814,172.83
2022-05-24,376.993,281.584,174.212,106.884,174.13
2022-05-25,380.322,285.525,177.348,107.307,173.08
2022-05-26,387.923,293.436,181.307,106.821,172.76
2022-05-27,397.446,303.016,186.189,107.081,172.85
2022-05-31,395.216,302.212,183.877,104.814,171.14
2022-06-01,392.019,299.975,182.835,104.695,172.23
2022-06-02,399.487,308.191,187.3,104.753,174.35
2022-06-03,392.93,300.172,185.613,104.524,172.58
2022-06-06,394.125,301.172,186.417,102.595,171.82
2022-06-07,397.905,303.77,189.423,103.705,172.94
2022-06-08,393.581,301.583,186.496,102.789,172.78
2022-06-09,384.219,293.504,182.626,103.128,172.23
2022-06-10,373.079,283.153,177.672,102.491,174.54
2022-06-13,358.916,269.989,169.325,99.2718,169.93
2022-06-14,357.832,270.478,168.509,98.0219,168.57
2022-06-15,362.934,277.232,170.977,99.8498,170.77
2022-06-16,350.923,266.047,163.058,100.642,172.69
2022-06-17,351.681,269.281,164.331,100.967,171.27
2022-06-21,360.535,276.074,167.276,99.2551,170.63
2022-06-22,359.881,275.673,166.957,101.984,171.31
2022-06-23,363.408,279.779,168.957,102.822,170.26
2022-06-24,374.963,289.365,174.19,101.4,170.09
2022-06-27,373.53,287.244,174.837,100.533,169.9
2022-06-28,365.898,278.491,171.554,101.002,169.62
2022-06-29,365.6,278.747,169.813,102.576,169.49
2022-06-30,362.629,275.289,168.489,103.479,168.46
2022-07-01,366.465,277.107,170.529,104.542,168.32
2022-07-05,367.158,281.85,171.942,105.362,164.75
2022-07-06,368.397,283.657,170.668,103.598,162.14
2022-07-07,373.916,289.728,174.707,102.684,162.23
2022-07-08,373.606,290.091,174.687,101.547,162.3
2022-07-11,369.338,283.895,171.176,103.298,161.43
2022-07-12,366.071,281.144,170.589,103.91,160.83
2022-07-13,364.148,280.564,170.439,105.102,161.6
2022-07-14,363.264,281.566,168.688,104.242,159.33
2022-07-15,370.204,286.674,172.2,104.83,159.01
2022-07-18,367.149,284.247,171.713,103.738,159.16
2022-07-19,377.067,292.989,177.772,103.177,159.54
2022-07-20,379.472,297.634,180.557,103.448,158.04
2022-07-21,383.335,301.908,181.482,105.238,160.27
2022-07-22,379.779,296.614,178.587,107.007,160.67
2022-07-25,380.242,294.922,179.513,105.958,160.23
2022-07-26,375.741,289.13,178.408,106.041,160.04
2022-07-27,385.498,301.348,182.467,105.446,161.67
2022-07-28,390.333,304.293,184.974,106.283,163.64
2022-07-29,396.023,309.842,186.288,105.995,164.1
2022-08-01,394.851,309.657,186.218,108.546,165.03
2022-08-02,392.246,308.734,186.039,106.249,164.05
2022-08-03,398.389,317.142,188.775,107.921,164.45
2022-08-04,398.117,318.625,188.377,107.886,167.17
2022-08-05,397.445,316.023,189.819,105.318,165.29
2022-08-08,396.985,315.0,191.829,107.016,166.69
2022-08-09,395.407,311.434,189.212,106.603,167.2
2022-08-10,403.713,320.127,194.614,105.903,166.78
2022-08-11,403.713,318.31,195.341,103.436,166.34
2022-08-12,410.547,324.507,199.33,104.488,167.87
2022-08-15,412.239,327.128,200.036,104.396,165.71
2022-08-16,413.047,326.362,199.957,104.828,165.42
2022-08-17,410.115,322.641,196.594,103.735,164.35
2022-08-18,411.309,323.417,197.898,103.892,163.92
2022-08-19,405.782,317.112,193.649,102.217,162.72
2022-08-22,397.331,308.763,189.66,101.875,161.64
2022-08-23,396.37,308.507,189.968,101.31,162.77
2022-08-24,397.638,309.402,191.421,100.569,163.25
2022-08-25,403.252,314.872,194.396,101.972,163.75
2022-08-26,389.602,301.966,188.009,102.741,161.76
2022-08-29,387.027,298.989,186.278,101.893,161.86
2022-08-30,382.778,295.659,183.671,102.145,160.51
2022-08-31,379.865,293.942,182.557,101.166,159.27
2022-09-01,381.057,294.07,180.567,99.3144,157.87
2022-09-02,377.037,289.913,179.164,99.8767,159.26
2022-09-06,375.615,287.833,177.393,97.4015,158.33
2022-09-07,382.366,293.647,181.254,98.9424,159.94
2022-09-08,384.864,295.17,182.766,97.9301,158.98
2022-09-09,390.843,301.622,186.437,98.1443,159.82
2022-09-12,395.044,305.208,188.695,97.3412,160.63
2022-09-13,377.866,288.47,181.313,97.5658,158.54
2022-09-14,379.308,290.76,182.02,97.9007,157.93
2022-09-15,375.001,285.918,180.696,97.836,154.98
2022-09-16,372.145,284.169,178.07,97.0231,155.84
2022-09-19,375.031,286.383,179.592,97.2488,155.96
2022-09-20,370.726,284.1,177.145,96.2786,155.07
2022-09-21,364.261,279.014,174.439,97.8908,155.79
2022-09-22,361.199,275.579,170.509,95.3916,155.7
2022-09-23,355.146,271.091,166.45,95.78,153.01
2022-09-26,351.635,269.972,164.17,93.9503,151.23
2022-09-27,350.736,270.078,164.73,91.4766,151.54
2022-09-28,357.637,275.451,169.94,94.5396,154.69
2022-09-29,350.166,267.51,166.13,94.0498,154.66
2022-09-30,344.75,262.973,164.92,92.8362,154.67
2022-10-03,353.855,269.145,169.29,94.3107,158.43
2022-10-04,364.818,277.606,176.0,94.0468,160.7
2022-10-05,363.97,277.458,174.7,93.1497,159.81
2022-10-06,360.214,275.274,173.72,92.6298,159.63
2022-10-07,350.166,264.785,168.61,91.7308,157.88
2022-10-10,347.493,262.138,167.67,90.3053,155.48
2022-10-11,345.293,258.539,167.72,90.705,155.16
2022-10-12,344.152,258.45,167.26,91.1498,155.99
2022-10-13,353.238,264.51,171.4,90.2782,154.91
2022-10-14,345.186,256.559,166.81,89.5333,152.98
2022-10-17,354.056,265.03,172.13,89.0972,153.42
2022-10-18,358.217,267.127,174.17,89.3062,153.75
2022-10-19,355.677,266.152,171.21,87.6806,151.69
2022-10-20,352.695,264.795,169.03,86.1818,151.45
2022-10-21,361.266,271.004,172.7,84.6282,154.15
2022-10-24,365.686,273.986,173.45,83.9292,153.65
2022-10-25,371.526,279.654,178.17,86.3722,154.0
2022-10-26,368.727,273.475,179.05,87.6168,154.98
2022-10-27,366.758,268.497,179.09,88.5342,154.74
2022-10-28,375.484,276.71,183.16,87.9259,153.16
2022-10-31,372.772,273.494,183.33,87.2987,151.91
2022-11-01,371.141,270.699,183.58,88.1183,153.46
2022-11-02,361.827,261.42,177.49,87.7357,152.39
2022-11-03,358.1,256.313,176.3,87.2623,151.81
2022-11-04,363.255,260.436,178.68,85.7963,156.47
2022-11-07,366.728,263.3,179.49,84.9407,155.85
2022-11-08,368.707,265.218,179.56,85.8691,159.45
2022-11-09,361.113,259.099,174.63,86.1518,158.65
2022-11-10,380.954,278.216,185.38,89.4661,163.48
2022-11-11,384.644,283.344,186.9,89.1387,164.56
2022-11-14,381.371,280.864,184.81,88.9197,164.92
2022-11-15,384.624,284.75,187.55,90.3583,165.5
2022-11-16,381.69,280.864,184.25,92.3351,165.12
2022-11-17,380.525,280.243,182.54,91.3596,163.92
2022-11-18,382.249,280.253,183.72,90.7319,162.79
2022-11-21,380.862,277.369,182.76,91.1139,161.88
2022-11-22,385.985,281.365,184.71,92.4076,162.07
2022-11-23,388.417,284.188,185.19,94.0188,163.08
